,,,,,
SandraWeS, ,28-Feb-19,50,Perfekt Place to Chillout and enjoy,What a chill Place with excellent Food and Drinks. The Service was just perfekt. Special Thanks to SAMPA for his excellent Service... you did a perfect Job. Bohome Stuthi Malli
,,,,,
alstrip,"Stockholm, Sweden",28-Feb-19,50,Awesome food and service,We had high expectations and this place managed to reach them. We had the veggie burger and they even made it vegan for us. Delicious. The atmosphere and staff is awesome. A big shoutout to our waitor Rumesh - big thanks for making our dinner awesome.
,,,,,
catchourdrift,"Manchester, United Kingdom",28-Feb-19,30,Flavourless,"Extremely average and flavourless food by Sri Lankan (or any) standards. We had the Lumprais which is meant to be a “mouth watering mix of 10 different curries” wrapped in banana leaf. It looked great but it was just some dry rice with no spices and some chicken, no curry that we could taste or any other flavour of note. The athmosphere was nice and the staff very friendly, but there is MUCH better food on offer elsewhere in Ella."
,,,,,
coolerchick,"Vancouver, Canada",27-Feb-19,40,Fun night,Food was good but it was the fun atmosphere that attracted us inside. We sat at the large shared table and met a lovely couple we had great conversation with. Our waiter was a marvel!
,,,,,
Look4wrd, ,27-Feb-19,10,Not so chill,"Go here if you are looking for a safe, formulaic corporate dining experience that might remind you of home if you are visiting from the West. We found it to be crowded, noisy, smoky, trendy and the food to be mediocre. Sri Lanka has some amazing curries and cuisine. Seek out some tiny resultants that serve authentic Sri Lankan dishes. Don't come here looking for that. If you want Western food, alcohol and a scene this may be to your taste."
,,,,,
170jakem, ,27-Feb-19,50,Awsome,"Food was awsome here had the 10 currys in one, enjoyed watching some sport on the big screen and big shout out to our waiter Rumesh, top class service! Would definatley reccomend."
,,,,,
Rob M,"Anuradhapura, Sri Lanka",26-Feb-19,20,Poor latte and Pineapple Lassie,We tried to order a Latte Macchiatto but this proved to be impossible. Just coffee with milk instead of steamed milk. Pineapple Lassie was very diluted and had hardly any taste.
,,,,,
ahutzfeldt,"Eutin, Germany",26-Feb-19,50,Best place in town,"we felt very comfortable. the food is delicious, the iced tea is super and the service was attentive and always friendly, especially our waiter Upul."
,,,,,
lbz1994,United Kingdom,26-Feb-19,50,Love this place!,"Our favourite place in Ella, this is our third visit! Amazing food and service from our waiter Upul, and great vibes!"
,,,,,
Croakey666,"London, United Kingdom",26-Feb-19,30,Ok,"Visited after seeing great reviews. Very popular place. Think we were unlucky though. Got seated pretty quickly, ordered food and drinks. Drinks arrived but after about an hour and a half we were still waiting for food. We checked with the waiter who looked confused. Minutes later food arrived but not the food we had ordered. Both were warm at best! After finally getting food that was vaguely what we ordered the bill took another 30 minutes. Other tables seemed to getting food as planned etc so think we were just unlucky!"
,,,,,
hskhalaf,"Cairo, Egypt",25-Feb-19,50,Thank you Upul,"We love the laid back ambiance, best food we’ve had on our trip to Sri Lanka so far, our waiter Upul was beyond nice and accommodating. Thank you and we defiantly recommend this place :)"
,,,,,
380traceye,"Jaffna, Sri Lanka",25-Feb-19,50,Funky atmosphere. Excellent food. Great service.,A very cool place. A bit pricier but we thought we’d treat ourselves. The vege burger & chips was awesome. The waiters are running around in their bare feet & really attentive. Cosy bean bags to sit in & good music playing. Just a bit to busy & crowded for my liking but it is very popular for a reason!
,,,,,
Kiwi_Ayns, ,25-Feb-19,40,Best pizza on Earth!,We headed to Chill for a few drinks and ended up ordering the best pizza we have ever tasted! Dinesh was a fantastic waiter who made sure we had everything we needed. A great place with a large restaurant and fantastic upstairs bar. Highly recommend a visit when you are in Ella.
,,,,,
janpek1994,"Vantaa, Finland",25-Feb-19,50,Very nice dinner,"We had a nice dinner with chill cafe! Food was delicious and the staff amazing! Place was crowded at evening time but the vibe is really good! Fun time there eating and drinking! Ask for Rumesh to serve, he is a good and friendly guy to serve!"
,,,,,
Tj2507, ,24-Feb-19,50,"Amazing food, cocktails and Service","Really great location with lots of room and great food. Try the passionfruit Mojito, it’s a fantastic drink. Rumesh, our waiter was attentive and friendly always with smile on his face and checking we were having a great time. I would highly recommend this place to all my friends"
,,,,,
SeRa987,"Perth, Australia",24-Feb-19,50,Lunch twice here,Great service. Food was good and the atmosphere was really relaxed. Upstairs in the beanbags definitely beat sitting downstairs. Most professionally run place on the street.
,,,,,
travellergirl1995,"London, United Kingdom",23-Feb-19,50,THE BEST IN ELLA!,"Food, service, ambiance are all fantastic! Traditional Sri Lankan dishes are delicious as are the European/ American options. Reasonably priced too for good quality food. Grab a beanbag upstairs for ultimate relaxation! Our favourite restaurant in Ella!"
,,,,,
Q5781PGtomo, ,23-Feb-19,50,Great food & drinks and a relaxed vibe,"Great spot in Ella to chill and reset. My partner and I went two days in a row because we liked it so much. Lots of great options here for Sri Lankan cuisine and other tasty delights if you need an alternative. The Lamprais was my favorite. Rasika was an awesome waiter. He recognized us when we returned the second day and took great care of us. Good vibes, nice music, friendly staff and a welcome cool breeze. Grab a Lion beer and chill."
,,,,,
lisadstrobel,"Augsburg, Germany",23-Feb-19,50,Cafe Chill,"Nice restaurant with very good service. After visiting already Galle, Tangalla and Arugam Bay it was the first restaurant run professionally with very attentive service by Dinesh. We had a curry in a bananaleave which was delicious."
,,,,,
Coopersgo, ,23-Feb-19,40,Great Sri Lankan cuisine,A very nice welcome on arrival. A very varied menu from typical English Fare to European foods and Sri Lankan cuisine. The service was efficient and once food had been ordered it came relatively quickly. A great atmosphere and very busy.
,,,,,
petiteanglaise123,"Nice, France",22-Feb-19,50,Great food fast service,The food was very good and the service fast and efficient The place is huge and very busy a bit loud but well it's busy so that is to be expected
,,,,,
Lee P,"Bournemouth, United Kingdom",22-Feb-19,40,Does what it says on the tin,"Called in for a beer at lunchtime and returned in the evening. The top floor is a very relaxed place to grab a beer and stay to eat. Busy, but there is plenty of space and the bean bags are enticing. We had a massive bowl of poppadoms with chutney at lunchtime (great value at £1.50). In the evening we ate a reasonable veg. curry and rice, although everyone else seemed to be eating burgers and pizza. Great place to chill."
,,,,,
MrG597,"Bedfordshire, United Kingdom",22-Feb-19,50,"Coolest, best food cafe in town, folks queuing to get in after 7pm.","We turned up after a traumatic train journey, grabbed a cold beer and loved the vibe straight away. So much so that we returned again and again for lunch and evening meals. Special shout out to Chanchala our waiter. :))"
,,,,,
niekhakvoort,"The Hague, The Netherlands",22-Feb-19,50,Great restaurant,"This restaurant in Ella offers you a very good meal for a good price. We were served by Rasika, a nice guy with great hospitality. We can give you a positive advise."
,,,,,
ingehardert,"Avudangawa, Sri Lanka",21-Feb-19,50,Very nice food and servece,"We visited this very nice and cozy place at lunchtime. Very good food and service from Rasika and his colleague Try their cashew nuts and curry prawns on toast, taste like heaven. Strongly recommend. Br. Inge from Denmark"
,,,,,
lbtravelsalot,"Bristol, United Kingdom",20-Feb-19,50,Perfect chilled out stop for lunch,Had a really decent quinoa and black bean salad here and my friend loved his veggie burger. Perfect wholesome food after four weeks of travelling! Really chilled out atmosphere and great servíce (from Upul). My iced coffee was perfect too and served with a paper straw . Also - Wifi!
,,,,,
Chandana M,"Negombo, Sri Lanka",19-Feb-19,50,Excellent Foods.,Our guests had delicious foods. clean restaurant. and they gave them excellent service. we can send you more guests in the future.
,,,,,
Binji,sri lanka,18-Feb-19,50,Lovely atmosphere n gr8 food - the owner pls read this.,All was nice abt the place n we heard of some wonderful comments abt the young owner from the people of ella. He is supposed to be a very nice person who helps alot of people. When we were trying to cross the road to visit your restaurant we noticed a dog who seems to have a a terrible wound / tear near his groin area. It needs urgent medical care. Pls pls pls help thus dog. You will be blessed. My friends and I can't seem to get this image out if our heads. Thank you. God will bless you.
,,,,,
mvalentin90,"Frederiksberg, Denmark",18-Feb-19,40,Nice restaurant with a very young atmosphere,We went here for dinner two nights in a row where we tried two different burgers and the rice and curry. It was nice to get a burger as a difference instead of rice and curry. Many young people and loud music during dinner.
,,,,,
tomazb0010, ,18-Feb-19,50,The best place for family meal,"The food ist great, its a littlebit crowdy, but service is great. They serves national sri lankan food, chinese, and italian food, they have also some other international food. Thanks to our waiter Rasika we have 2 great meals"
,,,,,
Luxsiddira, ,17-Feb-19,50,"Great vibe, amazing service, fab food",Loved the Chill cafe. We brought our family and ate there twice in a row because we loved it so much. Amazing service too - Rumesh was first class and the place was packed so even more impressive. Definitely recommend eating here.
,,,,,
980urbanl,"Ljubljana, Bohinj, Slovenia",16-Feb-19,50,Vidal... You're the man,"Good food, always packed and yet the staff is organised beyond belief. I singled out Vidal, because we were in his quarter and chose to come back to it due to the enormous effectiveness.
It's a little overly touristy, but then again so is the whole town, still the ambient is accommodating, music not too loud and like I said the food was excellent.
Cheers"
,,,,,
2019nomoreplastic, ,16-Feb-19,40,At last! Paper straws!,We were recommended Chill by a lots of people. It's busy busy busy but the waiting staff work really hard to keep the drinks (with paper straws) and food flowing. There's lots of people watching and dog watching. Well done Chill Cafe for not offering plastic straws. I wish other restaurants and hotels were as up with the times.
,,,,,
Cameron D,"san francisco, United States",16-Feb-19,50,Great food,This is a good stop if you are seeking western food (which I was not) but they do have Lamprais- This is an outstanding Sri Lankan dish with Dutch and Indonesian heritage. Do not miss this dish 10 different curries flavor this banana baked meal and you will not regret ordering it!
,,,,,
paulmS2599AO,"Abu Dhabi, United Arab Emirates",16-Feb-19,50,Fantastic food and drinks at good prices,"4 of us came here on advice from previous visitors and we were not disappointed. It was crazy busy, I was worried we wouldn't get a table but two of the serving staff told us not to worry and got us beers while we waited. Ramesh really looked after us. We had a few unusual requests in terms of sharing mains as a starter and delaying the main course but he had it all under control! There is a very wide selection of cuisines all prepared fresh by an army of chefs in the open kitchen. It's the only restaurant I've seen where the waiting staff could hardly keep up with the chefs! We had the Lamprais which was delicious. We also came back later for drinks on the rooftop bar."
,,,,,
aneta_ch,"London, United Kingdom",15-Feb-19,50,"Great spot for food, drinks & chill!","Great spot in Ella and a welcome treat of Western cuisine, actually cooked by European chefs, so the food was delicious. The cocktails were great and generally great vibe and ambience!"
,,,,,
bramma86,"Amsterdam, The Netherlands",15-Feb-19,50,Good food served with a smile,We enjoyed lunch and dinner. Twice we had lunch serves by Lasa which was great! Recommonded! Good burgers and good local food
,,,,,
spikeyleec,"Amsterdam, The Netherlands",14-Feb-19,40,DELICIOUS,Amazing food for a fair price. And a nice place to hang and recover from the horrible train ride. But packed with tourists of corse.
,,,,,
danwV1860BL, ,14-Feb-19,40,Decent food and atmosphere,"Something for everyone on the menu and he Sri Lankan food is good as well. Sometimes difficult to get seated and no one seems to come up to serve you. However, once you are spotted and sat down it is a good experience. (Try to sit upstairs away from the diesel fumes for an even better experience.)"
,,,,,
GavinC725,"Vancouver, Canada",14-Feb-19,40,Hot spot in Ella,We arrived in Ella late one night and this place was recommended. We sat on the ground floor and had the chicken stir fry but I can’t recommend it. Way to salty and the veggies were super over cooked. Kind of a salty mush. We gave it another try a few nights later and had better luck. We aat in the top floor by the bar. Great ambiance and great for people watching. The chicken burger was excellent and the House specially wrapped in a banana leaf was ok too. Oh and the mohito’s were pretty good too.
,,,,,
Dulac1993,"Freising, Germany",14-Feb-19,10,Too Crowded,"The place is way too crowded and the personnel can't handle the situation. We had to wait 1 hour until we got a table and another hour to get our food, though they promised us every 5 minutes it will only take 1 more minute. Only go there if you immediately get a table"
,,,,,
Jennifer S, ,13-Feb-19,50,Chill,"I was here a year ago and Chill has not changed. It’s still (in my opinion) the best place to just hang out for hours. Have a few drinks, a tasty snack, a good dinner, Chill has it all.
The people working there are very friendly and always ready for a joke and a laugh.
Thank you for having us once again!"
,,,,,
Cuba V, ,13-Feb-19,50,Simply great,"Everything was just perfect... we've been there 4times and it was simply amazing everytime... The food is great. whatever you choose you'll be satisfied for sure. The service was quick even when the restaurant was 100% occupied. The staff is very friendly and professional. Especially I have to name one guy named Upul, who was our waiter for 2 times and he's really good guy always smiling ,very fast and skilled and as bonus perfect English speaking. Can really recommend the place. We'll come back for sure."
,,,,,
Gihan1970, ,12-Feb-19,50,"One Awesome place, which kept Ella Rocking","This is one of the most popular places in Ella I must say, Done by a local by the name of Dharshana (If I heard him right) and one of the most humble people I have met. The restaurant/Pub is almost full most of the time simply because of the good service cozy ambiance and last not least the friendly staff who are at their utmost to help customers.

This is a must do place when you pass by Ella in Sri Lanka next"
,,,,,
jannahollema,"Utrecht, The Netherlands",12-Feb-19,30,Expensive but nice atmosphere,"Expensive, but nice comfy food. Very western style restaurant (pizza, burgers, sandwiches etc). Average price for a meal around 1000 rps. Lots of tourists."
,,,,,
travelwelltravelfar,"Melbourne, Australia",12-Feb-19,40,Good place to get a wide menu including pasta pizza burgers Sri Lankan food,"If you are feeling like a bit of western food then this is a good place to head, food was a little slow to come but it is a big place with lots of tables. We went at lunchtime service at dinner might be a bit slow. Meals were ok, the food here is more pricey than you will find elsewhere but that’s perhaps they offer western food and it is a nice place to chill out for a bit. Go elsewhere for classic Sri Lankan dishes"
,,,,,
CSilly1983,"Munich, Germany",12-Feb-19,50,Great place for dinner!,"I'll admit, I was a bit put off by the name, but our dinner was great. The cocktails, especially house mojito, were fantastic. Rasika, our server, really was top-notch. Can only further recommend."
,,,,,
150dwaynem,"Box Hill, Australia",12-Feb-19,30,At least the espresso was good,"Went in here because of TripAdvisor reviews. From what we experienced someone must have bribed the 5's. Food is average and mostly poor imitations of western food. Ok if you're sick of curry and rice I guess but C'mon you're in Sri Lanka. The espresso was good, coming from a Melbournian who is spoiled with great coffee, this is a compliment. Do not order anything with milk though if what you want is a nice caffeine hit. Plenty of tourists there but probably because of the reviews here. There are enough other eateries in town that mean you can dodge this place without worrying that you have missed out on anything. Try The Garden Kitchen or Mateys instead."
,,,,,
buenasvacaciones,London,12-Feb-19,50,Deservedly popular,A deservedly popular place to eat in Ella. Good value. We had the curry which was good. We arrived just after 6pm and the place was already filling up. Friendly unflappable waiters. Great atmosphere
,,,,,
W3255DDkeithh,"Auckland Central, New Zealand",11-Feb-19,40,"Great food, a bit pricey",The food was good. The service was good. It was a bit pricey overall but we enjoyed the place. The portions were pretty good. I got the lump rice and my brother ordered a western dish.
,,,,,
Deni W, ,11-Feb-19,50,Tasty food and efficient staff,"When we arrived it was extremely busy. However, our waitor Dinesh was so helpful and found us a table and kept checking on us throughout the night. We were very impressed with his service and also the speed at which our meals came out considering how busy it was.
Great atmosphere, we definitely recommend."
,,,,,
rachel_essexgirl,"London, United Kingdom",11-Feb-19,50,Must visit in Ella,We really enjoyed several visits here when we were in Ella. There was a great selection of food on the menu - everything from the curry to the pasta was great. The cocktails deserve a mention too especially then gin and tonic with tea in - was brilliant. Even when there was a power cut in Ella they kept going. Great service and lovely atmosphere. Would really recommend it and it does get very busy in the evening
,,,,,
LechladeGerry, ,11-Feb-19,40,"“Chill” Restaurant Ella, Sri Lanka","“Chill” gets busy so if you go after 7pm expect to wait! Very attentive and efficient waiters : table for 5, no notes taken by Rasika, our waiter, for drinks and mains, all delivered promptly and exactly as ordered. Good atmosphere in ‘Chill’ until the ‘leckie’ cuts off! At least 3 power cuts in 90 mins we were there but the generator kicks in and all is well. The Greek fish dish was amazing and good value, as was the fish soup and the pizzas. Other dishes were quite bland but cheap pint of Lion at 290LR !!"
,,,,,
NicolasZaw,"Singapore, Singapore",10-Feb-19,50,Must eat in here when you are in ella,"The place is really cool and chill especially the second floor which is our best chill place. We came twice in our two days stay in Ella.
The food and drink are beyond our expectation. Big portion and very tasty.
The service is awesome too which ready to attend the customer."
,,,,,
BjarneJ890,"Koege, Denmark",10-Feb-19,50,Best cafe in town..!,"We had nice meal at this cousy cafe, where the staff did a geat job to serve us. Food was excellent and I fully agree, that this is the best cafe in town!"
,,,,,
sebastianandersen123,"Ella, Sri Lanka",10-Feb-19,50,Supert!,"Good food. great service from rumesh. Tried both the pizza and the burger, both incredible. Going back"
,,,,,
samuelribel,"Ella, Sri Lanka",10-Feb-19,50,Great western food,"Our waiter Rumesh took realy good care og us. Amayzing food, great service, good prices and good vibes all around"
,,,,,
Alice A, ,10-Feb-19,50,Great place,"Restaurant name sums up the atmosphere perfectly... Chilled vibe created by 'shoes-off' practice on the top floor, acoustic background music and an awesome building. Food was amazing and there was lots of choice. Place looks busy from the outside but there are three floors so it's not too hard to find a table. Employees are friendly and attentive. Loved having lunch and playing cards at this place."
,,,,,
Mehmet H,"Hyderabad, India",9-Feb-19,50,Mem,I went there with my Sister based on the comments we saw here and I was impressed by the service and the ambiance. We went there twice and we were served by the same waiter named Saman who was a very helpful and lovely guy. I appreciate his help. I can recommend this restaurant/bar/cafe while you are in Ella. They are famous for their local food which is served with banana leaf (sorry I forgot its name and didn’t take a photo as I was trying to live in the moment :). We had the vegetarian option (different curries were mixed on rice sealed in banana leaf and oven baked) which was very tasty. Also their pumpkin soup (comes with very large bowl) and veggie burger. Overall it is a nice place and probably must see ambiance in Ella. Thanks
,,,,,
mrq90,"Utrecht, The Netherlands",9-Feb-19,50,Chill!!!,"The name 'chill' fits the bar perfectly. Nice music, nice atmosphere, amazing cocktails! Especially the staff is excellent : they really make an effort to make you comfortable. We kept going back here because of that. Definitely comes recommended!"
,,,,,
whodoesntlovefood, ,9-Feb-19,20,Not good,"Very average food, waiters need to be asked multiple times for simple things. Don’t know why this is rated well. Do yourselves a favour and just don’t go - there are so many better places in Ella to eat."
,,,,,
Serj_M85, ,9-Feb-19,50,Good,"Nice place to chill upstairs or to have a lunch or dinner, the restaurant has an open kitchen, they serves food fast, even on a busy time. We ordered seafood soup, bolonese and pancakes with curd, juice and coffee - all was served fast and had a great taste. The stuff is friendly and helpful, our waiter, Rumesh is a nice guy"
,,,,,
665kia, ,9-Feb-19,50,Great food and drinks,"The drinks and food had been recommended to us. They definitely were excellent, and the relaxing music creating the athmosphere! Real pizza, drinks and wine (finally!). Rumesh, thank you for the great service!"
,,,,,
rbutters08,"London, United Kingdom",9-Feb-19,50,Great restaurant in heart of Ella,Good food and beers and service (thanks Upul) in a chilled environment. Great place to escape the Ella rain!
,,,,,
Michael M,"Ho Chi Minh City, Vietnam",9-Feb-19,50,"Great meal, service and ambiance","This restaurant has it down. The place seems to always be hopping and it can accommodate families pretty well in the back of the ground floor with 3 big table options. Also, it’s a bit removed in the back so the noise of loud kids is not too disruptive. The restaurant also has a sweet upstairs area but we didn’t dare bring or tribe up there because the vibe was too “Chill” as the name suggests and we didn’t want to disrupt.

The service is good. All the guys are hustling around, well trained and hard working staff. Orders are taken swiftly (be ready when they approach) and the drinks and food arrive timely. Good list of solid tasting cocktails with infused alcohols.

My $.02 - You could put this restaurant in any market and I think it would hold its own.

I think for Ella’s it’s a “must” and you can’t come here without paying the “Chill toll” or so it seems (we actually went twice because of the ease and quality)."
,,,,,
coloni2014,"Brisbane, Australia",8-Feb-19,50,Fantastic place.,"Amazing fresh food. Menu offers traditional Sri Lankan dishes,western meals and vegan options. Huge portions. Super friendly staff and a chilled vibe. A great place to sit and watch the world go by. Ask for Chanchala- totally awesome dude!"
,,,,,
Curiosity33181732949, ,8-Feb-19,50,Lunch,We had an excellent Sri Lankan lunch and soup - on the top floor. We were really impressed with everything and would go to Ella just to visit this restaurant!
,,,,,
164biancav, ,8-Feb-19,50,Always busy!,"This place is always busy and has a nice vibe to it. Seating area includes beanbag chill spots and tables. We really loved our curry here! We sat at a table upstairs right on the edge and unfortunately could smell the smelly river/ sewage at the bottom of us. But food was great, overall good experience."
,,,,,
alicef675,"Leeds, United Kingdom",8-Feb-19,10,Tried to rip us off,"Came here and had average service and two burgers which were ok. He brought us the wrong bill and told us he had added fried chicken by accident and would deduct it (leaving on the extra service charge). When we told him it was the wrong bill, he then brought our bill which he had also added fried chicken on and then removed the cost of the item but not the service charge.

This is clearly a con they do for everyone and has happened to us a few times in Ella. Restaurants add extra items so they can rack up the service charge and then just deduct the cost of the items. Bit of a shame.

Make sure to check to your bill in Ella!"
,,,,,
Durabil,"Whitehorse, Canada",8-Feb-19,50,Do not miss,"Chef Nadeeka presents a menu that not only reads deliciously but is even better when you savour the first bite. The presentation of each platter of Sri Lankan dishes as well as other compositions is eye catching. The restaurant is wonderful in layout and comfort. Serving staff zoom around taking care of the many who flock to Chills for a superior meal. Do not miss Chills

Bil
Yukon, Canada"
,,,,,
AndersMonrad,"Frederiksberg, Denmark",7-Feb-19,40,The winner takes it all,"Cafe Chill seems to have taken over Ella. Always full, lines waiting to get in. Why? It just happens to be popular. A good selection of food, fast service, lots of people, and the food was ok."
,,,,,
janet m, ,7-Feb-19,50,Great atmosphere,We ate lunch here and were sorry that didn’t have the opportunity to visit in the evening. The top floor has a great atmosphere . The soups are delicious
,,,,,
Rhymensimon420, ,7-Feb-19,50,"Good food, great service","We have been there many times, dinner or lunch. Always great food and and the service is awesome! Especially the service from Nisha!"
,,,,,
deea85deutza, ,7-Feb-19,50,Extremelly good food,"Nice and cosy place, with extremelly good food and great services Great prices and a diverce menu. We really enjoyed it"
,,,,,
Piotr G, ,7-Feb-19,50,One night in Ella,"It seems to be the most popular place in Ella among foreigner tourists. In the evening restautant is full and we need few minutes to get a table. The atmosphere is chill, servis is friendly and quick as possible. Thx, Upul! ;)"
,,,,,
J3211VYdanielc, ,7-Feb-19,50,Great personal - Upul,"Very nice restaurant with great cookers and personal. Especialy our guy by name Upul was fast, nice and heplful. Thank you :-)"
,,,,,
MattCTaylor27,Southend-on-Sea,7-Feb-19,50,Best Restaurant in Ella,This restaurant has everything. Local Sri Lankan food and a variety of other worldwide dishes all at a high standard. The decor is lovely and there was a good vibe around the place. We went every day as it was really nice.
,,,,,
rune_bergmann,"Oslo, Norway",7-Feb-19,40,Good atmosphere,A very nice restaurant/ bar with good atmosphere. I ate dinner here 3 times on my visit to Ella. Very good burgers. A very popular place. I especially liked the top floor.
,,,,,
jessed2016,"Suzhou, China",6-Feb-19,50,"Great place, great food.","We visited here 4 years ago and returned again to still find the same great service and food. A great selection of Sri Lankan food and international, both the adults and the kids were happy. Ranjith was a great waiter who entertained the kids and nothing was a hassle for him. We will be back again, hopefully sooner than 4 years this time. Service is much quicker than other restaurants in town."
,,,,,
HemantPatil1,"Ella, Sri Lanka",6-Feb-19,50,"Excellent Food, awesome location and great hospitality (Nisha)",One of my friend at embassy recommended this and it turned out beyond my expectations. Nisha has been a warm host taking good care of our lunch needs. Highly recommend!
,,,,,
benhost,"Kimbissa, Sri Lanka",6-Feb-19,50,"Amazing service, top cafe and food","We spent two nights in Ella, had dinner, breakfast and lunch in Cafe chill. Unbeliavable and incredible cafe at Sri Lanka, you cannot buy better one Food was delicious and service is number one Friendly staff"
,,,,,
seaseaseasiders,seaseaseasiders,6-Feb-19,40,Nice place,"Busy clean place, decent food, nice atmosphere, helpful waiters. Pizza, burgers and curries all very good.probably the most consistent restaurant in town."
,,,,,
StefanC1709,"Vienna, Austria",6-Feb-19,50,Best restaurant in Ella,Great restaurant with big variety of Sri Lankan & international dishes. Thanks to our waiter Rumesh for the great service!
,,,,,
Gene O, ,6-Feb-19,50,Great service and great food!,Great service from Upul! Really enjoyed the food. Value for money and nice atmosphere. Very crowded so come early.
,,,,,
624twylah,"Hong Kong, China",5-Feb-19,50,Best place in town,"Best place to be in Ella. Great food, atmosphere, service, drinks, and music. We didn’t enjoy any other place we went so we just ended up coming back here every meal. Go before 630 pm in order to avoid the line!"
,,,,,
davenestor,"County Galway, Ireland",4-Feb-19,50,Great spot,Came in here a few times while in Ella. Nice spot. Good food. Great staff. Rumesh was v friendly and helpful. Would recommend.
,,,,,
Tourist1337,Europe,4-Feb-19,50,Western standard,"We have liked this Restaurant so much that we only ate here while we were in Ella. Visited it 3 times - once for the lunch, once for dinner and once for a late brunch with coffee. The waiters were attentive and the food came very fast every time (even tho at the dinner the place gets pretty crowded). We have tried Lumprais (delicious and local, a must try), Club sandwich (also very tasty) and Pizza (it was very good for Sri Lanka). At night the place gets quite busy so it's not as pleasant but the service was very good."
,,,,,
Geethan R, ,4-Feb-19,40,Awesome Ambience & Tasty Food,We had pizza and drinks. The pizza was tasty and rich with ingredients. The restaurant itself is clean and has a very nice ambience. We were served by Dinesh who did an excellent job.
,,,,,
giovannicY6184ZF,"Shanghai, China",4-Feb-19,30,"Budy and slow, food is just decent","Apparently the bar where most of the tourist gravitate around, so do not be surprised if it is too busy and a bit slow. Food is just ok, mostly westernized."
,,,,,
katusha_molodec,"Moscow, Russia",4-Feb-19,50,Great food and service!,"All is so good, burgers were tasty and big, also nice atmosphere and Nisha the waiter is just great :)"
,,,,,
N1925ZAjeanm,"Quebec City, Canada",4-Feb-19,50,Great service and great ambiance,"Dry day in sri lanka ... not in this place !!!! Quick service, good food and BEST PASSION FRUIT MOJITO EVER !! Thank you Ramesh"
,,,,,
V7908QNadrians,"Ella, Sri Lanka",4-Feb-19,50,"Amazing Place, Good Food","We stayed in ella for about 3 nights and we tried out many places. Cafe Chill was an amazing place to hangout and it had really nice food with great service. We were served extremely well by Upul. On our next visit to ella, cafe Chill will definitely be a place where we will grab our meals and chill."
,,,,,
M00sej00se,Portreath,4-Feb-19,30,Ok but we had better in Ella,"We had a reasonably good fish and chips here, however the batter on the fish was thick and quite tough, service was good."
,,,,,
Eimear Q, ,4-Feb-19,50,Cool spot,"Came for dinner, really nice vibe and music. Food was good, cocktails are excellent.We were lucky to get a table quite quickly but saw others being turned away as it was full, so best to book."
,,,,,
marksW8374LI,"Franklin, North Carolina",4-Feb-19,50,You Must Go Here while in Ella,"When I travel it’s important that I experience local cuisine as much as possible. I was a bit skeptical to try Chill because I didn’t see a lot of locals and the restaurant was littered with western tourists. They all seemed very very happy so I thought I would give it a try. I had the rice and curry of the day and my taste buds felt like they were singing the Star Spangled Banner. My friend is from Sri Lanka and he said it was a great place as well. Upul was our waiter and his service was amazing, friendly and even answered a few local questions about my itinerary.
This has been by far my best meal in Sri Lanka. Go here and ask for Upul. He will make your day."
,,,,,
tomdibling,"Maumee, Ohio",4-Feb-19,50,delicious dinner,The best meal that I've had in Sri Lanka. Place was packed with all ages of travelers. Food prepared in view of the dining room for those that question the cleanliness. Couldn't ask for more.
,,,,,
J M,"Dunedin, New Zealand",3-Feb-19,50,Fantastic food a d atmosphere,Great food choices. Great atmosphere friendly staff all at good prices. I highly recommend. Is is a busy place with more room upstairs
,,,,,
Estelle L,Mauritius,3-Feb-19,30,Not convinced,"We went there for dinner as we read very good comments on Tripadvisor. I didn't really like the lamprais (personal taste) and my friend didn't like his salad (was not as expected). I guess we did a bad choice...
They don't accept booking so if it is busy you might wait a little bit but that's ok because service is relatively quick."
,,,,,
588ameliad,"Galle, Sri Lanka",3-Feb-19,50,AMAZING!!!,"Our last night in Ella was a memorable one. We had the most incredible local fish with Greek salad and fresh bread but the true highlight was Vidal. He was friendly, recommended the most incredible cocktails and made the entire evening the perfect goodbye to a wonderful trip to Ella. It has a very “chill” atmosphere as the name suggests but is the most fun meal out we’ve had in a while. THANKYOU VIDAL!!!"
,,,,,
259philippan, ,3-Feb-19,50,Excellent service,We went to Chill twice during our stay in Ella and both times the food was delicious. The upstairs level is an amazing place to hang out. On our second visit our waiter Rumesh was extremely attentive and friendly.
,,,,,
484brianam, ,3-Feb-19,50,Great food,We had great food and was not expensive. Cool vibe inside cafe and some of the best curry we had in sri lanka. Service was a little slow but nothing too bad.
,,,,,
a4arro,"Tallinn, Estonia",2-Feb-19,50,Good authentic sri lankan food!,"Even though the menu is full of different western options, I strongly recommend to try local food and fresh juices. Super busy place, but service is suprisingly fast."
,,,,,
whynotdanni,"Brno, Czech Republic",2-Feb-19,50,Excellent,"Cool place to hangout with friends, food was awesome and service was fast. Our waiter was Rumesh and he was pleasant and full of positive energy, he also gave us few good tips to trip"
,,,,,
erandaw2016, ,2-Feb-19,50,Excellent service,Food was good but the highlight was the friendly of staff. Excellent service with great atmosphere. We had beef burgers which were lovely.
,,,,,
Neil B,United Kingdom,2-Feb-19,50,Great food and atmosphere,"A very cool hang out with good food and coffee. Great architecture, Good staff and lots of nice decorative touches."
,,,,,
