Dreamer52342,"Adelaide, Australia","June 12, 2019",50,Relaxing lunch,"Great fresh, healthy food. Excellent service. We really appreciated the attention to detail provided by Rumesh. Lots of fun. Highly recommend Cafe Chill if your in Ella, Sri Lanka."
KasunChenuka,"Hikkaduwa, Sri Lanka","June 11, 2019",50,Good experience to my clinets,"This is the place i can only recommend to my guest who come booking with my company. We can sure and guarantee any time. If you come Ella, please dont miss. Ramesh and Dinesh team can make your happy. We are #travelwaylanka"
Madeleine L, ,"June 11, 2019",50,Amazing!!,"Very good food, and good staff (Rumesh was our server). Cozy, we loved it. Had both lunch and dinner here. Really recommend!!"
Andy B,"Essen, Germany","June 10, 2019",50,Good Food,Really good Place to get european Style Food like fresh and good Pizza or baguettes. Prices are fair and not expensive for that freshmade food. Nice waitress. Good looking Interieur beach style and wooden builded restaurant. A must see in Ella.
Ana B,"Prague, Czech Republic","June 10, 2019",50,Best service we’ve had in Sri Lanka,"The food is very good, but what we liked was the staff; they were so friendly and welcoming, very attentive, chatted with us, spoke great English. There was a guy with blond long hair, when we said we were from Spain he tried to speak Spanish and make some jokes. We came back for dinner and were served by Nisha, he was very nice and professional. Highly recommend this place, these guys are doing a great job!"
Ella M, ,"June 10, 2019",50,Great Restaurant,A super good Restaurant with a chill area on the top. Great staff. Gihan was very friendly and funny! And the food was really tasty!
sefanh2016,"Stuttgart, Germany","June 10, 2019",50,Amazing vibe and food,We stayed for 2 nights in ella and chosed to have dinner there every night. The food was simply delicious and the stuff very kind especially Gihan who served us every time. Great hospitality! Keep it up
kellykelly15, ,"June 10, 2019",30,Average,"Food was grand, nothing special... The kitchen garden was 10 times better for half the price. Was a nice busy atmosphere for a weekend night. One massive negative from the night was that the staff here in Ella rock seemed to allow a young group of travelers to get absolutely hammered and encourage them to sing the same song for 30 mins straight, was quite comical for the first 10 mins then the next 20 mins was annoying especially while ella rocks own speakers where blaring music.... The end of that story was the young group of travelers eventually got into a fight on the streets in ella with some of the locals. Which the staff from ella rock done what they could to diffuse the situation, but the damage was done a good hour beforehand feeding them drink, when they should have been politely told to leave and go to bed."
saman_weeratunga527,"Kandy, Sri Lanka","June 9, 2019",50,The best place for Sri Lankan rice and curry in Ella,"This restaurant goes beyond excellent! I don't know what I enjoyed more the food, the service, or the atmosphere. The staff is so friendly and so efficient. The service is quick and you need not to wait a long time for your food. Our waiter (DINESH) was amazing and his service was so excellent. He wanted us to serve as soon as possible even though there were many people at the restaurant. If you are a foreigner and looking for real testy Sri Lankan rice and curry in Ella, this is the perfect spot. I would highly recommend this restaurant while visiting Ella and definitely I will come back again!!!"
Orlaith G, ,"June 9, 2019",50,Ideal chill out vibe for the Evening,"We had such a great night at Cafe Chill we had to come back the next day! The place has a great vibe and our experience was made even better by the awesome service from our waiter, Gihan. Gihan was extremely accommodating to our requests, his food suggestions were spot on and it was thanks to him that we came back. He was ruly awesome! The cocktails were fantastic too,"
ratwat, ,"June 8, 2019",50,Top place in Ella,"Great atmosphere, great food, great service - Steward Ranjith is number one! This is the place to be at Ella. Do not miss it."
636brendant, ,"June 8, 2019",50,Happy to find some western food.,First place in Sri Lanka we visited where the service is full on and the western food tasted reasonable. We were satisfied with the quality and the speed of the food. Good place to step away from the local Sri Lankan food.
Stuart R, ,"June 8, 2019",50,Brilliant,"Great food, great atmosphere. Perfect venue for lunch, dinner and a few relaxed drinks well into the night. Vidal & Gihan thanks again for your hospitality."
prateeksaraswat,Gurgaon,"June 7, 2019",50,Best food in Ella,"I want to be unhappy with them for the giant dog just roaming around, I want to be unhappy with them because bean bags are not good chairs to eat in while sitting. But I can't! I really was not happy having to take my shoes off.
The atmosphere is brilliant, and the food was outstanding. It is a great place to sit and relax, have drinks and talk with friends, well into the night. Excellent hospitality, and the food is quite outstanding."
Julia L, ,"June 7, 2019",50,Favorite dinner in all of Sri Lanka,"Hi There..
First of all sorry for the inconvenience cased..
Notice your spotlight reasons...
Wish you a wonderful vacation ..
Thanks
Thanuja Hewage"
ChenGolbary, ,"June 7, 2019",50,Best restaurant ever,"We had the best food of our entire trip here. Wish we had gone more than the one time. Rasika was our server, and he was so friendly and efficient. Makes me hungry just thinking about this place!"
Emmalouise798,"Wexford, Ireland","June 6, 2019",50,Wonderful Evening,Hi There.. Thank you for sharing your experience about cafe chill... Hope to see you again.. Wish you a best vacation in SL... Thanks Thanuja Hewage
oryav6,"Tel Aviv, Israel","June 6, 2019",50,AMAZING place!,"We really like the food, the vibe the atmosphere and the service. Gihan was our waitress, serve us like kings. The food was incredible."
polinad54,"Tel Aviv, Israel","June 6, 2019",50,Must Visit!,We spent our evening in this restaurant when we were in Ella and it was so nice. From staff to food it was perfect and that was the opinion of all 8 of our group. Our waiter Sampa was most helpful and went out of his way to ensure we were all happy.
2019-ud, ,"June 6, 2019",50,This is the quality that we needed,"Good food, great environment, highly recommended. You can find here both western and Sri Lankan food and everything is delicious. Sampa is the best!!!"
randhussein,"Amman, Jordan","June 5, 2019",50,I hate that I love this place,At first you think oh god what a tourist trap filled with other tourists and when you try it the food is one the best meals we had so far in Srilanka we ate the authentic food (prawn curry in toast and vegetarian lump rice) honestly unreal and the banana fritter dessert was so good we also had drinks both the black gin and tonic and the srilankan special our host was Chanchala he was nice
andschelika,"Ulm, Germany","June 4, 2019",50,Great Breakfast,"We had some great Breakfast here, they have a good mix between western and local food. The Fruits are also very Tasty :) Definitly recommend going there. A big thanks to Rumesh who was giving us the best service, very attentive."
A-travels-to, ,"June 4, 2019",50,Love it,"Really nice place to have breakfast, good coffee and awesome pancakes! Love the interior and the service is great, rumesh really takes good care of you! Hope we will be back soon"
Traveler286593,"Dubai, United Arab Emirates","June 4, 2019",50,#greatplaceella,Very nice atmosphere!! Good food!! Definitely visit once in Ella!! Cheers to SAMPA!! Great service dude!!
Tobfur, ,"June 4, 2019",50,Favorite restaurant/bar in all of Sri Lanka,"Chill is the place to go when in Ella! They deserve the almost perfect rating from 5000 reviews. Amazing food breakfast, lunch and dinner. Both typical Sri Lankan dishes, but also just as good western food which is rare in this country in my experience. You can sit in comfy beanbags upstairs for a drink or to eat, and the prices aren’t even expensive. I was here two weeks ago as well, and the staff remembered me and welcomed me with a smile and shook my hand when I entered the restaurant. I was served by Sampa today, a genuinely nice guy! I came alone for dinner and a couple of drinks, and he would come over to check on me from time to time just to chat a bit. You feel so welcome here!"
C9373FKlaurent,"Brisbane, Australia","June 3, 2019",50,Great vibe,"We had drinks here every day whilst in Ella and had dinner here twice. The food was delicious, the cocktails yummy and the staff were very attentive. I love the resident dog too!"
DavidC1644,"Abu Dhabi, United Arab Emirates","June 3, 2019",50,Great Vibe!,"We had a great dinner here, and while I tried the wonderful pizza, my wife ordered the house special which is a mix of Sri Lankan curries with rice and chicken served in a banana leaf. Lots of fun, and wonderful staff!"
amrkhalid13,"Ella, Sri Lanka","June 3, 2019",50,Cafe Chill,Menu is perfect. Food was very delicious ans service was awesome and Sampa was very accommodating. Will be back definitely!
Laura M, ,"June 3, 2019",40,Lovely dinner,We tried the rice cooked in the leaf and it was amazing. Chill atmosphere and kind waiters (special thanks to Rasika!)
Ek777,"Mechelen, Belgium","June 1, 2019",50,Very good food and smoothies,Very delicious Sri Lanka food. Very good smoothies. Very fast and kind service by Sampa. We will definately come again!
williammZ2550KU,"Ella, Sri Lanka","June 1, 2019",50,Cool vibe,Great western food for a change from rice and curry. They play good music all day. A friendly service from are waiter Sampa.
LovynaS,Mauritius,"June 1, 2019",30,Viby but food is so so,"We heard a lot about it & went. It's very vibrant, loud & lively. Waiters are nice. Food is so so. Difficult to get a tuk-tuk back to our hotel afterwards."
Gabriel B, ,"June 1, 2019",50,Nice restaurant and chilling place,nice vibe and good food!! I recommand if you are in Ella. Samba served us and he is very sympatic! -Biss
Pathfinder775979, ,"June 1, 2019",50,Best spot to chill 👏,I visited this place with my boo last week. We absolutely loved this place. Special thanks to sampa 👏
Nair M, ,"May 31, 2019",50,Chilled mood,Great place with a good variety of food and really nice environment. Staff is super friendly and we really enjoyed Rasika who was really nice with us! Cheers!
mirceaandreir,"Malaga, Spain","May 30, 2019",50,Cool place,"Food is great and comes quite fast, vibe is indeed chill - the music doesn't match :)) The staff was attentive and very professional. There's nothing i didn't like."
Marilou B, ,"May 29, 2019",50,I recommend more than 100%,"Such a lovely evening spend in Cafe Chill, food was super good (Penne Arabiata such a delice) and our waiter Sampa was the best, so friendly and paying attention about any of our needs. Thanks for everything we just spend a great moment !"
Jared G,"Edgware, United Kingdom","May 29, 2019",50,Do yourself a favour and try the Lumprais,"Even though this place recommend it looked pretty commercial from the outside so I'd been avoiding it but one evening I eventually caved and boy am I glad I did.

The Chicken Lumprais was delicious. So much more flavourful than any Sri Lankan curry or Kottu I've had so far.

The Sri Lankan Special cocktail wasn't bad either. Better than other cocktails I've had in Ella at bigger restaurants (the kind you'd expect to have a decent cocktail...I'm looking at you UFO).

And finally, feeling somewhat adventurous I got the Palm Honey and Buffalo Curd desert. It was so incredibly smooth and creamy. It was like a buttery yoghurt tower drizzled in syrup."
Adrian L, ,"May 29, 2019",50,Great Food - shoutout to Rumesh for great service,"This place is highly recommended. One of the best places to eat in Ella.

We had the pizza and it was awesome. The iced tea is also to die for and home made.

Our server, Rumesh also provided us with great service and we would definitely come back again."
fjdjdjduduejd8e, ,"May 28, 2019",50,No title,"Good food lasa great waiter only down fall when I was there was all couples, kills the vibe not the bars fault tho, had the curry platter was amazing lasa my server recommended it and was top notch reasonably priced, will be back"
ninasB8759WT,"St. Gallen, Switzerland","May 27, 2019",50,Chilly place,Good food and good electronic music. A chilly place for cocktails or dinner and Rasika was very nice
Shafy001,"Melbourne, Australia","May 27, 2019",50,Excellent,Best cafe in Ella. Food is off the hook. I would highly recommend to anyone who visits Ella. Very friendly stav and open till late.
MrNigGle1971,"Melbourne, Australia","May 27, 2019",50,Four meals and counting....,"Four friends and so far four meals each. Breakfast, lunch and dinners. Awesome food and service. Highly recommended"
607ianv, ,"May 26, 2019",50,Awesome restaurant and bar,"Great vibe, lighting, location, decor, furniture. Lots of options to choose from, downstairs restaurant, upstairs lounge, decks with interesting views. Impressive and attentive service. Varied and attractive menu. My lumprais was delicious, served wrapped in a leaf with coconut sambals and sweet mango chutney, the generous portion of chicken was tender and juicy, and the curry flavours were deep and rich. Lastly I must give acknowledgment to Raisikie who was the perfect waiter."
maheshjanitha,"Colombo, Sri Lanka","May 26, 2019",50,Good food and friendly service,"The most famous restaurant located in Wellawaya road in Ella. As a local, I am very happy with their service and the staff is very friendly. They treat to locals in the same way they treat foreigners. It is a busy place and full of foreigners, but the service time is very less than compared to other restaurants.

This place has a variety of foods, local as well as western. But the prices are adequate. If you are in Ella Chill Café is the best place to hang out. You can have a cup of tea, coffee or a beer Etc. to chill a bit."
Roshan P, ,"May 25, 2019",50,Diner at chill,"Hi there..
Thank you for your valuable explanation about us...Many locals not think to encourage us....
Well come to chill...
Thanks&regards
Thanuja Hewage"
167barryw,"Pleasant Hill, California","May 25, 2019",50,"Great food, good music",Really grate and really nice service from UPUL. Hoping to come back again. Roof top is the best place to chill 👍👍👍
roid479, ,"May 25, 2019",50,Amazing food and drinks,"High standard of food with friendly service by Rasika. A great place to chill out, hence the name. The price was 2000 for 2 including drinks."
Savannah G, ,"May 24, 2019",50,Everything perfect,"Rumesh was amazing! All the food is good, all kind of food!! It’s on the main road and the prices are fair"
traceyhW6114KJ,"Adelaide, Australia","May 23, 2019",50,Great place to relax,"We usually tend to go to more underdog restaurants for supporting local families rather than touristic hotspots and places which are not trying to impress foreigners by looks and its hipness
Yesterday we were in the mood to eat something else than the typical Sri Lankan menu so we went to chill and everything was perfect :)) very nice staff (especially Rasika), nice atmosphere and good music, i loved my drink (homemade mint ice tea) & the food was delicious
So compared to the other places we usually go to it was very $$$ but also it was worth it :) recommended!"
Charlston22, ,"May 22, 2019",50,Fantastic food and a great place to relax,"So we have been in Sri Lanka for 5 days now, and Chill is by far our favourite place we have eaten. Not only do they do a variety of international dishes (the pizza is amazing) but their Sri Lankan dishes are really good! we were recommended here by our driver and have been back twice in the last 24 hours! Amazing building, all made of bamboo, and the service was great (Upul in particular made us feel really welcome) Many people have cancelled their trips to Sri Lanka since the bombings, but we have loved every minute and felt safer here than in the UK, the people are friendly and always wanting to help you."
marabuu, ,"May 22, 2019",40,Guaranteed good food,Excellent food after long day of travelling. Rumesh did good service and provided nice tips for Sri Lanka.
483sylviab,"Hikkaduwa, Sri Lanka","May 21, 2019",50,Nice place to chill,Very nice place for relaxing on the topfloor where you sit on the Fatboy’s ...great! Very good food and cocktails. Sampa is a very friendly employee and makes your evening good.
Tereza M, ,"May 21, 2019",40,Chill place,"Went here for dinner and enjoyed a plate(s) of chicken curry and vegetable noodles. Food was tasty and we also liked their cocktails. Staff was very nice and friendly (Hi, Rasika! :)). The prices were made for tourists though, but ok."
geninealyssa,"Dubai, United Arab Emirates","May 21, 2019",50,BEST FOOD PLACE IN ELLA,"This is the best place to eat in ella. Staff was very welcoming especially Rumesh. Food is very tasty, we have ordered fried rice and pasta and pizza and all of them were sumptuous, not to mention the shake!

Ambiance is superb. Very chill. Hence, its name. They have wifi.

Overall experience was good."
AngelicGong,"Colombo, Sri Lanka","May 20, 2019",50,I keep coming back ❤️,This is a place I keep coming back to every time I’m in ella.. We met Sampa this time who was very kind and helpful also not to mention he went out of the way to service our needs😀..
Sharon R,"Melbourne, Australia","May 17, 2019",50,Best pizza in Sri Lanka,"Our holiday mission is to try a pizza in every country we visit
Chill did not dissapoint
The pizza was one of the best we have had
Fun vibe great service
Thanks Rumesh for looking after us
The Sri Lanka special Arack cocktail was delicious too!"
len9308, ,"May 14, 2019",50,Wonderful,We travelled through the country and have had our the last 4 days of the trip in ella. It was off season so the whole country wasn‘t filled with tourists but there still was a lot of life and very good food and service in this cafe/restaurant
144jessed,"Mansfield, Australia","May 13, 2019",50,Super chill,We came to cafe chill for my wife’s birthday. Super nice place and relaxed vibe. Rumesh the waiter helped make it a special meal for her birthday. Veg Burger was delicious.
Ema_Jlb,"Bucharest, Romania","May 12, 2019",50,Always full of people,Nice central place. We eat there 2 times and people kept coming. The food is good and we felt good there.
jeremysE296NG, ,"May 12, 2019",50,Best lunch in Ella,We came to Ella to check out the main attractions and stopped for lunch at Cafe Chill. The ambiance was great we tried out an array of drinks and food from here
Louise M, ,"May 12, 2019",50,Best Restaurant in Ella,"Actually I wouldn't know if it is the best because we pretty much only ate at Cafe Chill...the food is that good! Not only is the Sri Lankan food amazing, but the salads and pasta and desserts are also excellent. The four of us had many different meals over the two days we ate there and they were all delicious. And the passionfruit mojito....yum. The service, vibe, music, the cool breeze wafting through the open top floor and of course the food, kept us coming back. A special shout out to the excellent Dimish, one of the trainee waiters. Great work!"
vickirabbit,"Sydney, Australia","May 12, 2019",50,Great dinner,We really enjoyed the lamprais and the wonderful attention of Rasika at dinner. Food was great as were the desserts and recommend to anyone particularly if you are lucky enough to have Rasika serve you
Budapest81,"Szazhalombatta, Hungary","May 11, 2019",40,Good pizza,"The place is rather for international food (burgers, pizza) than local. Beer is cold, pizza is good (Italian thin style). Very busy place, it's always full. The music is loud a bit. It's not a good place to just sit and think or read; there are too many people and noise for that."
Fandango11,Southampton Uk,"May 11, 2019",50,"Great bar, good food.","By the time we got to Ella we had eaten quite a lot of Sri Lankan curry so we decided to have a change. This bar is packed every night, and for good reason. First night we had fish and chips and a burger. the fish and chips was excellent, the burger pretty good. Second visit my Wife had fishfingers which were enormous and I had the spicy pizza, both of which were excellent.. Considering how busy it was the service was excellent and the beer prices very reasonable. If I had a complaint it would be that the cocktails tasted as though they had been waved near a botle of booze rather than had it poured in making them very expensive, but tasty, fruit drinks. This is very common in Sri Lanka, so it's better value to stick with the beer."
Mitcho_uk,"Leicester, United Kingdom","May 10, 2019",50,Great food and chilled out vibe,"A great place to chill out in Ella after hiking Ella Rock or Little Adams Peak. It has a good array of well priced drinks and some great food options. I would highly recommend the Lamprais (Lump Rice) or Sri Lankan Curry, Pizzas looked decent too.

We were served by Rasika on a couple of occasions, who was really friendly and attentive. Well worth a visit."
Iuliia L,"St. Petersburg, Russia","May 10, 2019",50,The best cafe in Ella,"I work in Sri Lanka with tourists, travel with them around the island, and if our excursion goes through Ella, then we have dinner at this cafe, I already know almost all the menus. All my tourists are always happy with the food. And it is a lot of important that the best waiters work in this restaurant and one of them, Sampa, always carefully and greets guests with a smile!"
svekl, ,"May 9, 2019",50,Great place and atmosphere,"Awesome place, been here two times today on top floor, great food, great music, awesome atmosphere, great service, remember only last waiter name in evening, Sampa, thank you, man if you reading it :) All dishes and drinks were great, but especially Lumprais, absolutely delicious. Highly recommend this place."
Guide807802, ,"May 9, 2019",50,Great place to chill and eat!,"Rumesh is providing a very nice service, and also be very sourceful to provide information to travel in Ella. I love the meal and the service here, cheers! Definitely come again! 這裡的食物真的蠻不錯的，尤其是服務與氛圍，推薦給想來斯里蘭卡埃拉玩的小夥伴！下次來一定會再來光顧的！"
Dananthi,"London, United Kingdom","May 9, 2019",50,Delicious food,"You can find just about any type of food, Italian, Asian, North American, specialty Sr Lankan! The staff was very helpful and welcoming. Thank you Dinesh. It was a pleasure to dine at Cafe Chilli and I would highly recommend it."
rez92,"London, United Kingdom","May 9, 2019",50,"Very relaxing atmosphere, great food!","We visited Cafe Chill on a recent trip to Ella on recommendation from a friend, and really enjoyed it. The food was lovely (we had the curry wrapped in the banana leaf), and the drinks were reasonable. The staff were also very friendly. I liked the upstairs vibe a lot, with taking shoes off and relaxing etc. We went back a second night to play cards and have a few drinks. Nice place for some good Sri Lankan food :)"
gyannw,"Doha, Qatar","May 7, 2019",50,Chill indeed !,"Cafe Chill provides excellent service, great food, sick tunes oh and bean bags ! Loved this place in Ella. Check out the Pizza, Banana leaf, beer burger and TIRAMISU. Oh yeah ;)"
Lisa P,"Rome, Lazio, Italy","May 7, 2019",50,Very nice restaurant with a friendly and young atmosphere,"We have been here with our family, loved the food that I think is good for any international tourist travelling in Sri Lanka, that want to have a taste of local mixed with modern / international food. Friendly staff, always busy but the space is large so it should be ok to find a table also at rush hour as we did. Consider 30mins in this case for order to be prepared, but that is also standard everywhere in the country!"
ShayalAutar, ,"May 7, 2019",50,Cool and chill vibe,"Cafe Chill delivered exactly what it’s name promised. We sat on the top level and were able to enjoy the relaxed atmosphere, cool vibes and delicious food. Would certainly recommend for drinks, lunch or dinner for anyone in Ella."
mimihops_76,Birmingham,"May 6, 2019",50,Excellent Service & Tasty Food,"We stopped here for lunch after our train journey to Ella which our guide had recommended. The staff were so warm and friendly and there was a good selection of food to satisfy everyone's taste buds. We ordered the lamprais which is a 10 curry dish with rice served in a banana leaf. The portion is big enough for 2 people to share. It was very tasty and we enjoyed it very much.
I would thoroughly recommend this place for a bite to eat."
Dylantricks, ,"May 6, 2019",50,Great spot,"Very cool little cafe. Great atmosphere, my server Rumesh was friendly, and food was delicious! Highly recommend"
dulanp2019,"Dehiwala-Mount Lavinia, Sri Lanka","May 6, 2019",50,Wonderful service,We had lunch here a few times while on the Ella visiting friends. The servers here are just wonderful and have great memories it seems. We sat on the top floor and enjoyed the view with our delicious wine and lunch. Must try!special thanx for Udaya and Rumesh for very good excellent service!!!
gavin_r_h9,"Kandy, Sri Lanka","May 5, 2019",50,A warm atmosphere,"Cafe Chill is easily found, central to Ella town. It's a fabulous place to sit down with friends and chat over a meal. Although, it's popularity does mean that it will fill up fast close to dinner time so it may be wise to get there slightly early. As the evening grows, Cafe Chill developed a warm, cozy atmosphere with patrons voices filling the air and the occasional, well-behaved feline trotting in between the tables. The food and drinks were freshly prepared, delivered to our table fairly quickly and as spicy as one requires. Rumesh did a great job of keeping an eye on our table and making sure we had everything we needed. His knowledge of the menu was great in helping us decide just what we wanted and the resulting meal was just right.
All in all, it was an experience worth recommending in Ella."
Ron_Lesp, ,"May 5, 2019",40,Not bad,"The service/ staff is great but in my opinion, the menu could be better/ offer more options.. However the food is very tasty!!"
balibock,"Tucson, Arizona","May 4, 2019",50,Best place to eat and hangout in Ella,"Chill cafe is an amazing and welcoming place to come eat, have a drink or just chill out and people watch. It has 3 different levels, each with its one give and feeling to it. The food is great, drinks are good too but the service is what’s best about this place. Very warm and friendly staff, especially Madu and Rumesh, who took very good care of my group of friends for two days. Would definitely recommend this place!"
47RachMK,"Sydney, Australia","May 4, 2019",40,Great atmosphere,"We enjoyed the relaxed atmosphere at Cafe Chill. We sat on the top level where you remove your shoes - it certainly adds to the hippy, Ella vibe. The food was really good - we enjoyed our meal very much here."
Jo E,"Birmingham, United Kingdom","May 4, 2019",50,Great lumprais!,This is a great spot on the main street in Ella that was recommended by our guide. It is certainly popular as was very busy but the service was great and the food/drink was too. I had the 10 curry lumprais which was so tasty and hubby had the schnitzel that he raved about! Tables are quite close together but that meant we ended up chatting to the next table for the duration of our visit which was great for us!
hungryhettie,"London, United Kingdom","May 4, 2019",30,"Very touristy, decent food","This is definitely the place to be, everywhere else was empty but Cafe chill was full. The homemade fish fingers are great, but the pizza was average"
891JonN,Singa,"May 4, 2019",50,"Tasty food, cosy environment","We had lunch here on 3 May and ordered a vegan burger and 10 types of curry with chicken wrapped in banana leaf. The food is tasty and reasonably priced. Together with a glass of fresh juice and a pot of tea cost 2,430 rupees. Cosy environment to spend few hours laying around with free Wi-Fi."
freeeemann, ,"May 3, 2019",50,"Great food, friendly staff","Food was large in portion, worth the price! Also Chanchala was a great staff that provided friendly service. Cheers mate."
MrNick1978,"Adelaide, Australia","May 3, 2019",50,Absolutely amazing!,"Stayed in Ella for 3 days, and almost called this place home! Amazing food, friendly staff and chilled out vibe.
Upul & staff are more than happy to serve you and give you great advice on what to see and do in this amazing town. Thanks for having us Cafe chill!"
Pre05, ,"May 3, 2019",50,Lovely popular place,"Recommended by our driver, thought we’d try it, it was over crowded but managed to get a table. Was full of travellers and lots of choice in food from burgers to pizzas to Sri Lankan curries. A very popular place and full of buzz, place to go if you want to enjoy few drinks and nice food. Staff are very friendly thanks to Dinesh and Vince. They both really looked after us and remembered what drink we had the day before. Not very expensive in a great lively street of Ella."
chathurajh,"Colombo, Sri Lanka","May 3, 2019",50,Best food ever...,Amazing service... Great place... Really enjoyed all foods and beverages we had. Special thanks Gihan great service...
phil m,"Bath, United Kingdom","May 2, 2019",40,Very popular,"Recommended by our driver. Has a real buzz to it and can get crowded. Lots of staff, good service and good selection of Sri Lankan and more European food. We had starter, main and drink for 2 - total under 5,000 Rupees."
FabioSorre,"Turin, Italy","May 2, 2019",50,Amazing place to have a drink! (and dinner),"We stayed here for more nights and our waiter Sampa was really kind and helpful to suggest us dishes and drinks! If you are in Ella, I suggest it! The place is amazing!"
L2041GYkimh,"Sydney, Australia","May 2, 2019",50,"Great pizza, best grilled tuna.","We liked this place so much that we came back after lunch for dinner as well. We found the pizza was amazing, the grilled tuna
and salad was ordered twice because we couldn’t get enough.
A variety of alcohol is served here with the most reasonable price wine list found so far in our 2 weeks travelled. The deserts can be a hit and miss with beautiful passionfruit ice-cream, but questionable tiramisu."
emmus4403,"Melbourne, Australia","May 2, 2019",50,Chill Cafe Ella Sri Lanka,great atmosphere and staff friendly ask for Rumesh. Food also very good and reasonable prices. highly recommend a visit
Sion N, ,"May 2, 2019",50,Great Place,"Came here with some friends while I Ella. Amazing food, drinks and vibes. Service was also great by our waiter Gihan."
Stefanie B, ,"May 1, 2019",50,Went there two times!,"Café Chill is a cool place to chill and enjoy very good food. We went there for snacks and drinks in the afternoon. Try the Lassie, it's super tasty! It was so good that we came back the next day for dinner. We were a bit tired of rice and curry so we ordered Burger and Pizza. The food was very good and our waiter Upul was very nice and helpful. Sit upstairs, it's more chilly."
lynnmG5485ER,"Dubai, United Arab Emirates","April 30, 2019",50,Chilled atmosphere with a hot menu,"Love this place. Came back 3 nights in a row. Great venue, great location, great service and great food."
Albert90275, ,"April 30, 2019",50,Great place to hang out,"Good atmosphere, great coffee and friendly waiters! Seems like the place to go for both food and drinks in Ella."
fredhacking,Philippines,"April 29, 2019",50,Great fold & great service,"Nice vibe, great food - guilty of ordering the beef burger but it was delicious! Prawn curry was also very yummy. Rumesh, our waiter was super friendly, attentive and just a really helpful guy!"
paulfR9675BK, ,"April 29, 2019",40,Good balance,"Ate here a couple of times on recent visit

Staff attentive. Local food on menu good standard. The pizza really good.

Can get busy after Lunch as town fills back up with people back from day time travels.

Cheaper places in town but great value, ambience."
Chelsea L, ,"April 29, 2019",40,Great place. Great vibe,"Is a must stop in Ella. Great range of food to choose from, would recommend the string hoppers! Really good service, a special mention to Dinesh (who was meant to be a trainee by his name tag) and Sampa when we went back in the evening (it was that good)"
LGUK,Sri Lanka,"April 29, 2019",50,Delicious! Great atmosphere!,We stayed in Ella for 2 nights and visited Cafe chill 3 times as we loved it so much. The staff are very friendly & the good was delicious! Especially their chicken burger. The food came quickly & the tables were cleared quickly. Definitely recommend!
DariaMuzychuk,"Rozvadov, Czech Republic","April 29, 2019",50,Chill Cafe,"Definitely the best place in Ella! Highly recommended! Good food, pleasant atmosphere! Waiter Rumesh is really very nice😊"
601kamilad,"Liten, Czech Republic","April 29, 2019",50,Really really really good!!!!!,"If you want to have a really good meal and you stayed in Elle you have to go there. Best food, best atmosphere, best service. Also our waitress Rumesh was the best! Definitely the best choice here in Elle♥️"
spiritquesttravel,"Canberra, Australia","April 28, 2019",40,Great food and vibe,The food here was great and the espresso martini’s were fabulous. We had the chicken burgers and they were the best we’ve had in Sri Lanka. This place has a cool vibe by day which continues into a funky atmosphere at night too.
Pavlos E,"Suva, Fiji","April 28, 2019",50,Great food and ambiance,"On first sight, it seems a bit daunting as it's big and always busy. But the service is personalised and remains high quality as the management employs a large number of high-quality waiters and chefs so that you are always well taken care of. The food was delicious. I can definitely recommend the lamprais. Many thanks to Upul for the great service!"
Maxs_Trip_Tips,"Hong Kong, China","April 28, 2019",50,Best place in town,"So many in town try to imitate this place, but these guys know what they are doing. Friendly, attentive and on point service. Food was above any western food we tried elsewhere in the country and cocktails were great. Can get busy, so get there early. Don't bother going anywhere else if you're looking to 'chill' in Ella."
margaret r,"Cobar, Australia","April 27, 2019",40,Fresh Juice!,"Hi there..
Thank you for your panoramic view about cafe chill...
Its a great honor for Chill team...
Hope you will visit us again..

Thanks & Have a safe journey..
Thanuja Hewage"
hankteek,"Kampen, The Netherlands","April 27, 2019",50,Really chill and quick service,We enjoyed coming to this busy little venue for refreshments after an energetic walk to the Nine Arches Bridge.
Vincent R,"London, United Kingdom","April 27, 2019",50,My first TripAdvisor review for this amazing place,"Although it’s full of people, it’s indeed a really chill place. Sampa was our waiter. He looks really chill but works very hard and still is very kind and paying attention. First we sat on the bar, before he helped us to get one of the best spots of the restaurant. The food was in the top 2 we had in Sri Lanka and the prices compared to other restaurants in Ella are similar (more expensive compared to the rest of Sri Lanka)."
SomA1989,"Sydney, Australia","April 26, 2019",50,Great food and service,"From far the best restaurant in Ella, I had a wonderful fish and chips, I needed change from the local specialities and I've honestly been amazed, you must go ! The staff is super friendly, very professional and the place very chill as stated in its name."
georgiar969,"Sydney, Australia","April 26, 2019",50,Good vibes,"We loved our dinner at Cafe Chill during our visit to Ella in March. We were excited to go after seeing the great reviews. Because we were staying at Chill Ville hotel (same owner), we were able to get an excellent table at Cafe Chill and special service and a round of drinks as well!
We thought the food was great, loved the pizzas and lamprais and soup, as well as the cocktails.
Service from Vidal was absolutely standout- he was incredibly friendly and helpful and despite how busy the restaurant is, food and drinks arrived promptly.
Like many others, we returned again the following night and had just as great a time."
86phantoms,"Kandy, Sri Lanka","April 25, 2019",40,Good food and chill place. More Vegan options needed,"Best Lamprais in Sri Lanka period. Love the bean bag, great place to chill. If I may suggest more Vegan options are needed. I found it difficult to find many Vegan options except for the Lamprais and Blackbean and Quinoa salad. The service was great and waiter who served us was awesome."
